project_url,project_title
https://github.com/ugm2/email-discriminator,Email Article Filter
https://github.com/louis-reinaldo/mlopsproject_eth_prediction/blob/main/07-project/,Unknown
https://github.com/inrsta/spotify-prediction-api,Spotify Popularity Predictor
https://github.com/edcalderin/StudentDropout-Prediction-Mlops/changes,Unknown
https://github.com/henrikerola/mlops-zoomcamp-project,Diabetes Prediction Platform
https://github.com/slchangtw/imdb_sentiment_analysis_mlops,IMDB Sentiment Analysis Pipeline
https://github.com/sl2902/credit_churn_prediction,Credit Card Churn Prediction
https://github.com/arybach/mlops-infra.git,AWS Metaflow Deployment Setup
https://github.com/quinnavila/tricorderai,ICU Patient Assistance and Mortality
https://github.com/lerummi/accident-severity-forecast,UK Road Safety Forecasting
https://github.com/zabull1/mlops_churn_project,Churn Prediction Solution
https://github.com/shayannejadshamsi/mlops_zoomcamp_final_project,Bank Churn Prediction
https://github.com/Chalermdej-l/Mlop_Project,Bank Subscription Predictor
https://github.com/dimzachar/xGoals-mlops,xG Machine Learning Pipeline
https://github.com/padmapria/customerchurn_prediction_mlops_project/tree/master,Unknown
https://github.com/bbilmez/MLOps_final_project.git,Heart Risk Predictor
https://github.com/ranga4all1/stack-overflow-2023,Software Developer Compensation Prediction
https://github.com/silvanmurre/electricity-demand-fc,Electricity Demand Forecasting Solution
https://github.com/JVAparicio/MLOps_Zoomcamp_Final_Project,Spam Email Classifier
https://github.com/AhmedFahim-git/diabetes_prediction,Diabetes Survival Prediction
https://github.com/fitpred/mlops-zcamp-project,Used Car Price Estimator
https://github.com/atharvakavitkar/mlops-project,NYC Taxi Fare Prediction
https://github.com/fluentnumbers/portfolio_mlops,Fake News Classifier
https://github.com/moubashsir/mlops-project,Bike Booking Prediction
https://github.com/aaalexlit/capitalbikeshare-mlops,Bike Ride Duration Prediction
https://github.com/tarasenya/mlopszoomcamp_final_project,Automated Heart Stroke Prediction
https://github.com/lucapug/e2e-bike-count-predictor,Seoul Bike Predictor
https://github.com/daniel-gheorghita/MLOps_car_price_prediction/tree/master,Unknown
https://github.com/arundac23/MLOPS-zoomcamp-2023-project/tree/master,Unknown
https://github.com/ayeffkay/mlops_zoomcamp_project,Music Genre Classifier
https://github.com/kkruglik/mlops-zoomcamp-project,Churn Prediction Application
https://github.com/AbdallaAbker/mlops.git,Traffic Volume Prediction Model
https://github.com/Ilnaz77/mlops_project,Sentiment Analysis Web Service
https://github.com/albwrekt/mlops_zoomcamp_final_project,Bike Rental Optimization
https://github.com/idh71/mlops-project/tree/working,Unknown
https://github.com/tunahankilic/NBAGamePrediction,NBA Game Prediction Guide
https://github.com/ChungWasawat/dtc_mlops_project,Vehicle Coupon Prediction
https://github.com/TimBeckerAachen/predict-stocks,Stock Price Predictor
https://github.com/sarthz/mlops-zoomcamp,Unknown
https://github.com/Sebasfac/mlops_zoomcamp_project_car_price_prediction,Car Price Predictor
https://github.com/venky-lucky/MLOPS_ZoomCamp/tree/main/MLOPS_final_project,Stock Price Predictor
https://github.com/peterernicke/MLOps_Zoomcamp_2023_Project.git,Housing Price Prediction
https://github.com/hdt94/dtc-mlops-project/,NYC Taxi Ride Predictor
https://github.com/Taciturny/Mlops_projectdtc,Data Scientist Salary Predictor
https://github.com/Sampayob/mlops-zoomcamp-2023-project,Dermatology Disease Classifier
https://github.com/GbotemiB/MLOps_zoomcamp/,Housing Price Prediction Pipeline
https://github.com/amogh-kalalbandi/ipl-auction-prediction,IPL Auction Documentation Available
https://github.com/TimCosemans/PROJ-Algorithmic-Trading,Stock Price Predictor
https://github.com/Michael95-m/mlops-capstone-project,Diabetes Prediction Service
https://github.com/sagar118/text-analyzer,Social Media Text Classification
https://github.com/EvanHofmeister/mlops-zoomcamp-project,Airline Satisfaction Prediction Pipeline
https://github.com/thesjanse/wine-quality-mlops-zoomcamp,Red Wine Quality Prediction
