project_url,project_title
https://github.com/sadiatibrahim/NY-Citi-Bike-Rides/tree/main,Citi Bike Insights
https://github.com/zhou1925/zoomcamp-project-2024,Real-time Data Insights
https://github.com/MaundoJako/Global-Emissions-Data-2024/tree/main,Global Emissions Dashboard
https://github.com/cncPomper/Covid-19-impact-dashboard/tree/master,Covid Data Visualization
https://github.com/doughnut2002/realtime_SuppyChain_analytics,Real-time Finance Platform
https://github.com/asm-abed/nba-player-analytics-dashboard.git,NBA Stats Dashboard
https://github.com/sunshineshaman/Cardiovascular_Health_Monitoring_DEzoomcampSP2024.git,US Cardiovascular Trends
https://github.com/mraabhijit/european-football-leagues/tree/main,European Football Analysis
https://github.com/yuxiangl6/zoomcamp24/tree/main/de-zoomcamp-project_Canada_Employment_Analysis,Canadian Employment Dashboard
https://github.com/hwchua0209/Retail_Sales_Analysis,Retail Sales Dashboard Automation
https://github.com/jackv-murray/lastfm-scrobble-analysis,Last.fm Listening Insights
https://github.com/suparshukov/earthquake-analytics-dashboard,Quake Analytics Dashboard
https://github.com/khalileldoau/global-news-engagement-on-social-media,News Engagement Dashboard
https://github.com/addy024/DEZOOMCAMP_Chicago_Crash_Project,Chicago Crash Trends
https://github.com/MohammmadAnas/brazilian-data-project,Retail Delivery Insights
https://github.com/benitomartin/de-ch-weather,Swiss Air Quality Analysis
https://github.com/DrewDimas/olympic-data-pipeline,Olympic Data Analysis
https://github.com/grozwalker/de-zoomcamp-meterorite-landings,Meteorite Insights Dashboard
https://github.com/ManosPra/ecommerce_marketplace_data_pipeline/tree/main,Ecommerce Data Pipeline
https://github.com/marliyehez/earthquake-zoomcamp,Indonesia's Seismic
https://github.com/bryanoli/FIFA_Analysis,Top Striker Visualizer
https://github.com/pardub/archive_github/tree/main,GitHub Insights Dashboard
https://github.com/SofyanAkbar94/Project-DE-Zoomcamp-2024,Spotify Insights Unlocked
https://github.com/bardeke/DTC_zoomcamp_project,Cycling Insights Dashboard
https://github.com/bhumit204/YouTube-Trending-Video-Dashboard,Youtube Analytics Dashboard
https://github.com/Feanaur/marine-species-analytics,Biodiversity Insights Dashboard
https://github.com/Josh-Murunga/Youtube-Analytics,Regional YouTube Trends Analysis
https://github.com/peter716/data_engineering_credit_fraud_project,Streamlined Fraud Prediction
https://github.com/adamElh3/Data-Engineering-Project-Amesterdam--Airbnb,Amsterdam Airbnb Analytics Dashboard
https://github.com/skihumba/data-engineering-project,Hotel Sales Insights
https://github.com/mrcos-mrtinelli/dezoomcamp-project,Business Listings Visualization
https://github.com/abhirup-ghosh/e2e-data-pipeline,Football Player Analytics
https://github.com/kennethchinedu/bootcamp_DE_project_2024,Netflix Movie Analysis 202
https://github.com/Muhammadatef/ArsenalFC-Data-Pipeline-Project,Gunners Data Insights
https://github.com/Johnyckot/github_events_analytics,GitHub Analytics Insights
https://github.com/SS279/de-zoomcamp2024-finalproject,Data Pipeline Mastery
https://github.com/iamraphson/DE-2024-project-book-recommendation,Book Data Analysis Pipeline
https://github.com/bdatkins/de-2024-macoviddata,COVID Wastewater Cor
https://github.com/itssnowing/dog-adoption-simple-data-analysis/tree/main,Pup Adoption Trends
https://github.com/pavlokurochka/data-engineering-zoomcamp2024-project,California Tax Analytics
https://github.com/aytechz/capital_bikeshare_zoomcamp_data_project.git,Capital Bike Insights
https://github.com/TOmelchenko/LifeExpectancyProject,World Health Dashboard
https://github.com/MhmedRjb/MillionSonganalysis/tree/main,Music Industry Insights
https://github.com/anandaiml19/Data-Engineering-Zoomcamp-Project1,Pizza Sales Analytics
https://github.com/tanhtra/aligulac_analytics,Starcraft Analytics Pipeline
https://github.com/Ethan-Peterson33/PredictIt,PredictIt Market Tracker
https://github.com/alewieland/smart-meter-data,Swiss Energy Insights
https://github.com/insantr/shark-trendz,Shark Attack Insights
https://github.com/cmcrawford2/voter-data,Non-Dem-Rep
https://github.com/lagvier/datatalks_project,Air Quality Mapping Nairobi
https://github.com/antfneves/spotify_top_songs_project,Spotify's Portugal Dashboard
https://github.com/NgocHueLy/data_eng_keeb_finder/tree/main,Keyboard Trends Uncovered
https://github.com/flpmonteiro/weather-dashboard,Climate Trends Dashboard
https://github.com/johansd1994/oil_production_colombia,Colombia's Oil
https://github.com/hekmatullah-sajid/EcoEnergy-Germany,Renewable Energy Analysis
https://github.com/faranbutt/Data-Engineering-Capstone-Project,COVID Data Engineering Capstone
https://github.com/mihir-chhatre/netflix-stream-pulse,Netflix Data Insights
https://github.com/KevsDe/de_aoe2_games_data_pipeline,Empires Analytics Dashboard
https://github.com/addenergyx/cashback-data-pipeline,Reward Analytics Pipeline
https://github.com/rickyltwong/azure-data-engineering-yelp-dataset,Yelp Analytics Insights
https://github.com/ArbenKqiku/streaming-pipeline/tree/main,Zoom Pipeline Dashboard
https://github.com/alexdegg/IMDb-Analysis,Genre and Rating Analytics
https://github.com/KonuTech/data-engineering-zoomcamp-capstone-01,QuakeFlow Integration
https://github.com/xiangivyli/data-science-portfolio/tree/main/part_a_job_posting_linkedin_pipeline,Job Market Insights
https://github.com/1yardie/us-accidents-project/,US Accidents Dashboard
https://github.com/FranciscoOrtizTena/de_zoomcamp_project_01/,Formula 1 Data Analysis
https://github.com/amitkooner/project1,NFL Insights Dashboard
https://github.com/Phil-Grim/london_properties_analysis,London Property Price Factors
https://github.com/cubargh/buenos-aires-subway-passengers-flow,Buenos Aires Data Pipeline
https://github.com/dylanprole/formula-one-analytics.git,F1 Data Pipeline
https://github.com/zukui1984/electric-vehicle-population-project.git,Washington EV Pipeline
https://github.com/drux31/capstone-dezoomcamp,France's Deadly Car Cr
https://github.com/youssefekhattab/DE-ZoomCamp-Youssef-Khattab/tree/main/project,Retail Sales Analysis Dashboard
https://github.com/Ajied21/Data-Engineering-Zoomcamp-2024,Zoomcamp Data Architecture
https://github.com/abelbg/AI-Research-Publications-Trends,AI Research Trends Analysis
https://github.com/JorgeAbrego/capital_bikeshare_project,Bike Data Processing
https://gitlab.com/mosesafrawles/aquiferguard-monitoring-alerting,Unknown
https://github.com/kenanarslanbay/Employee-Compensation-Project,Streamlined Data Pipeline
https://github.com/max-lutz/nyt_articles_analytics_dashboard,NYT Data Visualization Pipeline
https://github.com/nishiikata/de-zoomcamp-2024-mage-capstone,Anime Analytics Dashboard
https://github.com/pilanpra/DE-Projects/blob/main/Bootcamp2024Project/,Unknown
https://github.com/emilianolel/dez-project-emi,Mexican Crime Dashboard
https://github.com/EdidiongEsu/capital_bikeshare,Bike Data Insights
https://github.com/voduyquoc/air_pollution_tracking,German Air Quality Dashboard
https://github.com/jgalcantara/nikkei-225-automotive,Auto Stock Analysis
https://github.com/ramazanabylkassov/aviation_stack_project,Kazakhstan's Flight
https://github.com/exequiel-santucho/dez-world-energy-dams,Hydro Energy Insights
https://github.com/dgkertsos/car-sales,US Car Sales Analysis
https://github.com/lilychau1/uk-power-analytics,UK Electricity Analysis Pipeline
https://github.com/shayansm2/tech-career-explorer/tree/de-zoomcamp-project,Tech Job Insights
https://github.com/Yokanisha/generatedAmusementPark,German Theme Park Analytics
https://github.com/PietroRuffo/Lazio-Car-Sales-Performance-Emissions-Dashboard,Lazio Car Insights Dashboard
https://github.com/garjita63/dezoomcamp2024-project1,Streamlined E-commerce Analysis
https://github.com/edumunozsala/GDELT-Events-Data-Eng-Project,Global Human Behavior Graph
https://github.com/prantoran/METER-Weather-reports,METAR Weather Variability
https://github.com/dieegogutierrez/Data-Engineering-Capstone-Project,Truck Logistics Dashboard
https://github.com/ichsanulamal/pcompare,Indonesian E-
https://github.com/alangan17/video-game-analysis,Game Data Insights
