project_url,project_title
https://github.com/larin92/Acoustic_fire_extinguisher,Flame Extinction Prediction
https://github.com/qCircuit/zoomcamps_ml/tree/main/07_project_midterm,Mobile Price Evaluation
https://github.com/tarasenya/ml-zoomcamp-hw/tree/main/MidTermProject,Building Energy Prediction
https://github.com/iocariz/ML_Zoomcamp-2023/tree/main/midterm,Unknown
https://github.com/nogromi/mlzoomcamp-midterm-child-sleep,Sleep/Wake Prediction
https://github.com/JorgeAbrego/ml-zoomcamp/tree/main/project_01_midterm,Smoking Status Prediction
https://github.com/fisher-c/MLZoomcamp23/tree/main/loan_prediction,Loan Approval Prediction
https://github.com/ossydotpy/ml-zoomcamp-solutions/tree/master/midterm,Breast Cancer Survival Prediction
https://github.com/SIRIUS-webkit/heart-attack-prediction,Heart Attack Risks
https://github.com/joweyel/midterm-project-machine-learning-zoomcamp,Heart Disease Classification AI
https://github.com/datasciencedani/citibike-stations-ml,Bike Availability Prediction
https://github.com/Dmoralesc01/Machine_Learning_Zoomcamp_David_Morales/tree/bcc1d7abf5975dbe10ac7d94b7887228d5255142/Midterm%20Project%3A%20Student%20Academic%20Success%20Prediction,Student Success Prediction
https://github.com/batxes/MLzoomcamp/tree/main/midterm_project,Rain Prediction using ML
https://github.com/osmog/mlzoomcamp2023/tree/main/07-project,Car Ownership Prediction
https://github.com/ynusinovich/machine-learning-zoomcamp-dtc/blob/main/README.md,Unknown
https://github.com/nordskova/mlzoom_midterm_proj/,Sarcasm Detector AI
https://github.com/zirafa06/Maternal_Health_Risk,Pregnancy Risk Prediction
https://github.com/footkol/Portfolio/tree/main/Machine%20Learning/Classification/Binary%20Classification%20Problem,Credit Card Approval Prediction
https://github.com/cacaprog/learning-projects/tree/main/ml-zoomcamp/midterm-project,Party Playlist Prediction
https://github.com/PathornKiti/Pathorn_ML_zoomcamp_2023/tree/main/midterm_project2023,Credit Risk Prediction
https://github.com/Rogerio-Chaves/credit-card-fraud-ml-detection/tree/main,Fraud Prediction System
https://github.com/sumedhakoranga/wikihow_most_helpful_article_predictor,How-To Guide Ratings
https://github.com/Optimistix/Breast_Cancer_Classification_using_Wisconsin_Diagnostic_Data,Breast Cancer Classification: Flask
https://github.com/JustinPTalbot/mlzoomcamp/tree/main/Midterm%20Project,Fetal Health Classification
https://github.com/desol1997/hotel_booking_cancellation_prediction,Cancel Prediction Web Server
https://github.com/tinctura13/mlzoomcamp/tree/main/project01,Rent Predictions in Ast
https://github.com/mizanto/sky-satisfy,Preventing Airline Dis
https://github.com/vasilisbaltas/ML-Zoomcamp-Midterm-Project,Norwegian Car Sales Forecast
https://github.com/sokin-ili/Machine_Learning_Engineering_ZooCamp/tree/master/midterm_project,Breast Cancer Classification
https://github.com/penscola/Gold-Prediction,Gold Price Prediction
https://github.com/amitkooner/homework/tree/main/mlzoomcamp_midterm,Unknown
https://github.com/uchiharon/ML-Zoomcamp/tree/main/mid-project,House Price Prediction
https://github.com/orangecode12/Employee-Attrition-Service,Attrition Prediction Insights
https://github.com/rlonglands/credit_card_approvals,Credit Approval Prediction
https://github.com/quinnavila/smoker_biosignals,Bio-Signal Smoking Prediction
https://github.com/capac/ml-zoomcamp/tree/main/2023/homework/midterm#ml-zoomcamp-2023--midterm-project,Patient Survival Prediction
https://github.com/KonuTech/machine-learning-zoomcamp-capstone-01/,Default Prediction Service
https://github.com/farizalmustaqim/ml-zoomcamp/tree/main/07-midterm,Stroke Risk Prediction
https://github.com/boiarchuk-m/Stroke-prediction/tree/main,Stroke Prediction Model
https://github.com/ISENBECK66/Heart-risk-prediction.git,Heart Attack Prediction
https://github.com/ayehninnkhine/MLZoomcamp-MidTerm-Sales-Prediction,Sales Prediction Web Service
https://github.com/AksharGoyal/ml-zoomcamp-2023/tree/main/week%207,Metabolic Syndrome Analysis
https://github.com/inrsta/german-car-price-prediction,German Car Price Prediction
https://github.com/phyokyi/datatalk_midterm_project_202311/tree/main,Complaint Prediction Model
https://github.com/gitbarok/mlzoomcamp-midterm,Credit Approval Prediction
https://github.com/DRPproton/Mexico-covid-prediction/tree/main,Covid Comorbidity Mort
https://github.com/unrulyMLBuidL/sobriety_test_model,Sobriety Prediction Model
https://github.com/iravkr/ml-zoomcamp,Unknown
https://github.com/KatjaZaitseva/MLZoomCamp_UberPricePrediction/tree/main,Uber Price Prediction
https://github.com/biomlds/mlzoomcamp_mitdterm_project_2023,Unknown
https://github.com/Bt-PplusK/Heart_attack.git,Heart Risk Prediction
https://github.com/el-grudge/mleng-zoomcamp/tree/main/week_7,Deposit Subscription Prediction
https://github.com/anammari/wine-quality-prediction,Wine Quality Prediction
https://github.com/pranabsarma18/mlzoomcamp_midterm,Smoking Status Prediction
https://github.com/Phemaries/Machine-Learning-Zoomcamp-Project/tree/main,Monkeypox Classification Model
https://github.com/akhyar016/mlzoomcamp_homeworks/tree/main/mid-term,Twitter Sentiment Classification
https://github.com/ozkary/machine-learning-engineering/tree/main/projects/heart-disease-risk,HeartRisk AI
https://github.com/triasteran/Machine-Learning-Zoomcamp-2023/tree/main/MidTermProject,Leukemia Classification Model
https://github.com/celik-muhammed/MLE-Zoomcamp-Midterm-Project-Bank-Customer-Churn-Classification-Project,Churn Prediction Insights
https://github.com/Olks/mlzoomcamp-midterm-project,Sleep Prediction Models
https://github.com/idem7x/Midterm-Zoomcamp,Hotel Reservation Predictions
https://github.com/anagilrod/students_exam_scores,Student Score Prediction
https://github.com/badoogway/bank-marketing,Marketing Optimization Insights
https://github.com/MrCPJT/Student-Success-Predictor,Dropout Prediction Model
https://github.com/robertohj/mlzoomcamp-midterm,Amazon Employee Churn Prediction
https://github.com/tmeach/Heart-Disease-Prediction/tree/main,Heart Disease Prediction
https://github.com/nicolas-bs/midterm_project/,Readmission Prediction with X
https://github.com/VisheshManav/Song-Mood-Classifier/tree/main,Mood Classification Webservice
https://github.com/abhijitchak103/heart_attack_risk/tree/main,Cardio Risk Prediction
https://github.com/MohammmadAnas/midterm_project_ml,Insurance Cross-Sell Prediction
https://github.com/marcelonieva7/marcelonieva7-ML_Flight_Price_Prediction,India's Flight Price Forecast
https://github.com/AndresLDF/ML-Zoomcamp-Midterm-Project,Concrete Strength Prediction
https://github.com/Isaac-Ndirangu-Muturi-749/EarlyHeart-Predictive-Modeling-for-Early-Heart-Disease-Detection,Predicting Heart Disease Risk
https://github.com/midnightmover-az/ml-zoomcamp-midterm/,Heart Attack Risk Prediction
https://github.com/liveisliiife/mlZoomcampMidtermProject/tree/main,Heart Attack Likelihood Analysis
https://github.com/Laidson/ML_ZOOMCAMP/tree/636ea037f5c30c831fc7d91e9e3f1c251d44cdd6,Unknown
https://github.com/henrikerola/machine-learning-zoomcamp-midterm-project,Bike Rider Prediction
https://github.com/davk115/machine-learning-zoomcamp/tree/main/Projects/Midterm,Employee Churn Prediction
https://github.com/Joseun/machine-learning-zoomcamp/tree/master/cohorts/2023/07-project,Amazon Recommendation Engine
https://github.com/soletian11/strokedetect/tree/main,Stroke Prediction ML
https://github.com/FoMelanie/breast_cancer_classification,Breast Cancer Classification
https://github.com/SydneyDanger/syd-ml-zoomcamp/tree/41c548320acf10bddd83a60a4dec9f3ba62b7f79/projects/midterm,Deposit Prediction Analysis
https://github.com/jimmy3142/ml-zoomcamp-2023-projects/tree/main/midterm,Churn Prediction Service
https://github.com/ms3bab/Ml-zoom/blob/main/mlzoom_camp_project1_ipynb.ipynb,Unknown
https://github.com/gdumie01/mlzoomcamp-midterm-conv-prediction/tree/main,Conversion Prediction: Stuffmart
https://github.com/bluemusk24/ML-House-Price/tree/main/Project,Unknown
https://github.com/ideeve/machine-learning-zoomcamp/,ML Fundamentals Course
