project_url,project_title
https://github.com/Johnyckot/ifab_qna_rag.git,Chatbot Soccer Assistant
https://github.com/Bcopeland64/LLM-Zoomcamp/tree/main/Final_Project_Upload,Unknown
https://github.com/shruthi25sundar/Supply-Chain-Management,Elevate Supplier Evaluation
https://github.com/chandana-koganti14/CellNucleiRAG,Nuclei Exploration Hub
https://github.com/melhamamsy/audio_podcast_qa_assistant,Enhanced Episode Navigator
https://github.com/psousasa/yt-summaries,Recipe Magic Unleashed
https://github.com/Wali-Mohamed/healthly_lifestyle,Primal Eating Uncovered
https://github.com/alexkolo/rag_nutrition_facts_blog/,Science of Nutrition
https://github.com/lixx21/legal-document-assistant,Smart Case Access
https://github.com/VesnaPop-Dimitrijoska/Marketing-AI-Assistant,Instant Marketing Help
https://github.com/JetC0918/activity-app,Easy Activity Finder
https://github.com/davk115/recipe-assistant,Personalized Recipe Assistant
https://github.com/JorgeAbrego/ask_the_book_rag_project,Knowledge Discovery Hub
https://github.com/vucongtuanduong/vietnamese-rag-project,NLP in Vietnam
https://github.com/PatrickCmd/llm-zoomcamp/tree/main/project,Interactive Python Learning
https://github.com/RKIzmailov/movie-advisor-rag,Personalized Movie Picks
https://github.com/Optimistix/medical_QandA_assistant,Healthcare Dialogue Redefined
https://github.com/Taciturny/Mental_Health_Convo/,Tailored Wellness Interactions
https://github.com/dusisarathchandra/llm-RAG-cloud-asset-service-categorization,Efficient Asset Organization
https://github.com/jvscursulim/rag_project_llm_zoomcamp_2024,Game Support Revolution
https://github.com/Alonge9500/LLMZoomcampProject,Intelligent Diabetes Insights
https://github.com/marcosppaiva/llm_final_project,Steam Review Navigator
https://github.com/FranciscoOrtizTena/eat-toronto-rec-rag/,Eat Your Way
https://github.com/HangenYuu/llm-zoomcamp-tf-show-archivist,Tim's Insights Explored
https://github.com/GMestreM/ragxiv,Simplified Academic Insights
https://github.com/Pei-Tong/llm-zoomcamp-project.git,Film Recommendation Boost
https://github.com/alex-kolmakov/divelog-autoreport/blob/main/documentation/llm_project_evaluation.md,Unknown
https://github.com/dmitrykosintsev/dtc-arch-support-bot,Simplified Software Help
https://github.com/sgkertsos/ecommerce-site-assistant,User-Centric eShop Advisor
https://github.com/camilo-cf/llm-url_video-rag,Insightful Engagement Chat
https://github.com/viviensiu/LLM-project,Exam Success Toolkit
https://github.com/psobczyk/llm-zoomcamp-project,FAQ Answer Wizard
https://github.com/joyceannie/Ecommerce_Product_Search_Assistant,Intelligent Product Navigator
https://github.com/dmamayeva/paper-engine,Research Companion
https://github.com/ranga4all1/support-queue-assistant-rag,Smart Support Response
https://github.com/abarlukova/Diets_assistant,Dynamic Nutrition Assistant
https://github.com/aleksandr-dzhumurat/leaf_buddy/tree/master,Unknown
https://github.com/aturevich/zoomcamp_llm_project,D&D Insight Hub
https://github.com/zaahirdawood/HoTD-QABot,Retail Chat Companion
https://github.com/A0Gbadamosi2024,Unknown
https://github.com/bilozorov/glimmerfox,Glimmerfox Insights Unleashed
https://github.com/victorfxz/Lolga-League-of-Legends-Game-Assistant,Trivia Treasure Trove
https://github.com/RSRamKumar/LLM-Practice/blob/main/youtube_assistant.py,Unknown
https://github.com/nadinepco/travel_assistant_bot,Trip Access Simplified
https://github.com/alexeygrigorev/fitness-assistant,Tailored Workout Guide
https://github.com/kahramanmurat/fitness-assistant,Motivational Fitness Assistant
https://github.com/aashalabi/tek_buddy.git,Intelligent Troubleshooter
https://github.com/ex00/llm-zoomcamp/blob/homeworks/hw/competition/starter-notebook.ipynb,Unknown
