project_url,project_title
https://github.com/hdt94/dtc-mlops-project/,Taxi Ride Prediction
https://github.com/Taciturny/Mlops_projectdtc,Salary Prediction Model Deployment
https://github.com/Sampayob/mlops-zoomcamp-2023-project,Efficient Dermatology Classification
https://github.com/GbotemiB/MLOps_zoomcamp/,Predicting Nigerian Housing Prices
https://github.com/amogh-kalalbandi/ipl-auction-prediction,Github Wiki Documentation
https://github.com/TimCosemans/PROJ-Algorithmic-Trading,Stock Trading Prediction
https://github.com/Michael95-m/mlops-capstone-project,Diabetes Prediction Service
https://github.com/sagar118/text-analyzer,Social Text Analyzer
https://github.com/EvanHofmeister/mlops-zoomcamp-project,Airline Satisfaction Prediction
https://github.com/thesjanse/wine-quality-mlops-zoomcamp,Red Wine Quality Prediction
