project_url,project_title
https://github.com/mayan1257/Midterm-Project,Unknown
https://github.com/nindate/mlzoomcamp-midterm-project/,Deposit Prediction Model
https://github.com/aljeks/air-quality-and-asthma,Air Asthma Predictions
https://github.com/ksomf/workbook/tree/main/alexeygrigorev_zoomcamp/week07_project,Unknown
https://github.com/Patoo84/Mlmidtermproject,Predicting Heart Disease Models
https://github.com/Valkea/ML_Wine,Wine Quality Prediction
https://github.com/irfanim/ML_ZoomCamp,Predicting Heart Failure
https://github.com/KDL/ML-Zoomcamp/tree/main/Midterm Project,Stroke Prediction Model
https://github.com/dataminding/ml-zoomcamp/tree/main/midterm-project,Bike Rental Prediction
https://github.com/sergelawson/ML_ZOOM_CAMP_EXERCISE/tree/master/MidTermProject,Unknown
https://github.com/lkirch/ml-zoomcamp/tree/main/midterm,Resignation Prediction Analysis
https://github.com/shaolang/ml-zoomcamp/tree/main/mid-term-project,Singapore House Price Prediction
https://github.com/Twixii99/Weather-prediction,Australian Weather Prediction
https://github.com/sayalaruano/MidtermProject-MLZoomCamp,Bioactivity Prediction Model
https://github.com/HSubbu/ML_Zoomcamp_project1_1.git,Placement Prediction App
https://github.com/yadwink/ML-zoomcamp-homework/tree/Mid-Term-Project,Unknown
https://www.kaggle.com/aasthaasati/midterm-project,Unknown
https://github.com/Phunbie/midterm_prog1,Propensity Prediction
https://github.com/ada-nai/ag-mlcamp/tree/master/midterm-project,Unknown
https://github.com/TimBeckerAachen/zoomcap/tree/main/midterm_project,Insurance Cost Prediction
https://github.com/lluo02/Zoomcamp/tree/main/Midterm%20Project,Employee Retention Prediction
https://github.com/banypakha/ml_zoomcamp/tree/main/midterm_project,Job Change Prediction
https://github.com/bizancio3/ml-zoomcamp/tree/main/07-midterm-project,Safe Water Checker
https://github.com/Sylvesterchuks/Term_Deposit_Subscription,Deposit Subscription Prediction
https://github.com/leopardilla/mlbookcamp-code/tree/master/course-zoomcamp/midterm-project,Titanic Survival Prediction
https://github.com/kristiaan67/ml-zoomcamp/tree/master/midterm-project,Attrition Prediction Model
https://github.com/bimapriambodo/mlzoomcamp_midterm,Risk AI Prediction
https://github.com/aniketsharma00411/mba_placement_prediction,MBAs: Placement Prediction
https://github.com/snikhil17/Mid-Term-Project-Zoomcamp/blob/main/README.md,Unknown
https://github.com/adityagupta0821/ml-course-zoomcamp/tree/main/7.%20Mid-Term%20Project,Deposit Subscription Prediction
https://github.com/kdqemre/ml-zoomcamp/tree/main/midtermproject,Unknown
https://github.com/yusyel/ML-bookcamp-midterm,CHD Risk Prediction
https://github.com/fwahh/diabetes_prediction,Diabetes Risk Prediction
https://github.com/ramreddyyasa/ML-Zoomcamp/tree/main/Midterm-project,Airline Satisfaction Analysis
https://github.com/amruta95/MLBookCamp_MidTermProject,Dialog Ad-Hominem
https://github.com/nobitayon/project-zoomcamp,Football Rating Prediction
https://github.com/cmh-ds4a/ml_zoomcamp/tree/main/project,Durham Home Price Prediction
https://github.com/MMdeCastro/ml-zoomcamp/tree/main/Midterm_project,Unknown
https://github.com/SVizor42/ML_Zoomcamp/tree/master/Projects/Movie_reviews_sentiment_analysis,Movie Review Sentiment
https://github.com/woodwardmw/MLZoomCamp-Midterm,English Vowel Classification
https://github.com/Rok-sana/ML_practice/blob/main/wine_price_predict_project.ipynb,Unknown
https://github.com/jaindamini1111/ML-DT-Course-Files/tree/main/Mid%20Term%20Project,Efficient Autism Screening
https://github.com/ne1r0n/ml-zoomcamp-midterm-project,Predicting Heart Disease
https://github.com/GermanoC0/course-ml-zoomcamp/tree/main/07-Midterm%20Project,Pizza Price Prediction
https://github.com/deepanc/ml-zoomcamp/tree/main/midterm_project,Ad Click Prediction
https://github.com/artdaw/mlbookcamp-code/tree/master/course-zoomcamp/midterm,Titanic Survival Prediction
https://github.com/CemKeskin84/ML-Zoomcamp/tree/main/midterm_project,Building Energy Estimation
https://github.com/Gmuhammed/course-zoomcamp/blob/main/drinking_water_potability_predict.zip,Unknown
https://colab.research.google.com/drive/1VtWi1v7vdsw5-0JiAbXxXuDPMcr_CsfR?usp=sharing,Unknown
https://github.com/supreme-core/ml_zoomcamp_2021_midterm/tree/master,Unknown
https://github.com/hamedkharazmi/Machine-Learning-ZoomCamp-HWs/tree/master/homework%207%20-%20project,Unknown
https://github.com/KursadE/zoomcamp-HW7,Credit Card Prediction Model
https://github.com/xettrisomeman/mlbootcamp/tree/main/midtermproject,Multiclass Text Classification
https://github.com/ziritrion/ml-zoomcamp/tree/main/07_project,Unknown
https://github.com/KaremGamal/Course-ml-zoomcamp/blob/main/Midterm%20Project%20machine%20learning%20zoom%20camp.ipynb,Unknown
https://github.com/cjj1120/daily-coding/tree/main/ML-Zoomcamp/Week7-%20Mid%20term,Unknown
https://github.com/oussou-dev/ML_Engineer_ZoomCamp,ML Bootcamp 202
https://github.com/hamedonline/ml-workflow,Predicting Claim Losses
https://github.com/Purity-E/ML_zoomcamp/tree/main/Midterm_Project,Title 1: Digital Adoption
https://github.com/madityarafip/My-Machine-Learning/tree/main/ML-Zoomcamp/Midterm-Project-Week-7,Deposit Subscription Prediction
https://github.com/DinaKlim/Alexey-Grigoriev-s-ML-Zoomcamp-Homework/tree/main/Midterm%20project,Unknown
https://github.com/ayoub-berdeddouch/midterm-project-mlzoomcamp,Abalone Age Prediction
https://github.com/aurcode/breast_cancer_predict_api,Breast Cancer Classification
https://github.com/valeriich/midterm-project,Hourly Bike Demand Forecast
https://github.com/arpitchittora/arpit-ml-zzomcamp-v2/tree/master/mid-term-project,IMDB Rating Prediction
https://github.com/dcortinez93/ML-zoomcamp/tree/main/ML%20Zoomcamp%20-%20Midterm%20Project,Unknown
https://github.com/KenWuqianghao/ML-Zoomcamp-Midterm-Project,Bike Rental Prediction
https://github.com/ksjena/course-ml-zoomcamp/tree/main/midterm_project/placement,Placement Prediction Analysis
https://github.com/mohammedtoumi007/MLZoomCampHomeWork/tree/main/Midterm%20Project,Unknown
https://github.com/rparthas/data/tree/master/zoomcamp/midterm,Iowa Home Price Prediction
https://github.com/m-wambua/miterm-project,Heart Attack Prediction
https://github.com/sivi-shahab/ML-ZoomCamp/blob/main/Predict_rate_a_job_search_agency.ipynb,Unknown
https://github.com/jazwilson/workbook/tree/main/mlzoomcamp/wk07_midterm_project,Unknown
https://github.com/RickyMcMaster/pub_portfolio/tree/main/mlz/07-midterm-project,Attrition Prediction Model
https://github.com/ashok-arora/ML-Zoomcamp/tree/main/mid_term_project,Spotify Hit Prediction
https://github.com/AbdassalamAhmad/customer_subscribtion_prediction,Deposit Subscription Prediction
https://github.com/mdrkb/heart-failure-prediction,Heart Mortality Prediction
https://gitlab.com/hda-at/mid_term_project/,Unknown
https://github.com/DZorikhin/heart-desease-pred,CHD Risk Prediction
https://github.com/diascarolina/project-insurance-forecast,Insurance Cost Prediction
https://github.com/rohan-dhanraj/Admission_Prediction,Graduate Admission Prediction
https://github.com/LeoRuslan/my_mlbookcamp/tree/main/homework_7,Price Prediction Model
https://github.com/MokretsovD/zoomcamp-home-works/tree/main/midterm-project-07,Car Price Prediction
https://github.com/sanghvirajit/mid-term-project,Unknown
