project_url,project_title,Deployment Type,Reason,Cloud
https://github.com/okellodaniel/cardio_vasicular_disease_detector,Cardiovascular Disease Risk Analytics Pipeline,Web Service,"The repository contains a FastAPI application (main.py) that serves ML model predictions via HTTP endpoints. The Dockerfile shows it's containerized and exposes port 5050, and the architecture diagram confirms it's deployed as a web service on Fly.io for public API access.",Other
https://github.com/Pei-Tong/ml-zoomcamp-midproject.git,Demographic Insights ML Pipeline,Web Service,"The repository contains a Streamlit application (app.py) that serves ML predictions via a web interface, with Dockerfile for containerization and requirements.txt showing streamlit as dependency. This is a classic web service deployment pattern for ML inference.",Other
https://github.com/Bruce2Cluny191/financial-distress-prediction,Corporate Financial Distress Prediction Pipeline,Web Service,"The repository contains a Flask application (predict.py) that serves ML predictions via a REST API endpoint (/predict). The Dockerfile and deployment instructions show it's designed to run as a web service using waitress-serve. There are no workflow orchestrators, scheduled jobs, or streaming components present.",AWS
https://github.com/KatePril/admission-prediction,MBA Admission Prediction Pipeline,Web Service,"The repository contains Dockerfiles for both Flask API (predict.py) and Gradio application (gradio_interface.py), both serving ML model predictions via HTTP endpoints. The code shows a trained Random Forest model deployed through Flask API on port 9696 and Gradio interface on port 7860, indicating web service deployment for ML inference.",Other
https://github.com/Kamoliddin-Nabijonov/Energy-consumption-prediction,Energy Consumption Prediction Model Platform,Web Service,The repository contains a Dockerfile that exposes port 9696 and runs a gunicorn server to serve a Flask/FastAPI application (main:app). This is a classic web service deployment pattern for serving ML models via API endpoints. The presence of models in the /app/models directory and the gunicorn command confirms this is a web service for model inference.,Other
https://github.com/lasamson/predict-h1n1-and-seasonal-flu-vaccines,H1N1 Flu Vaccination Analytics Pipeline,Web Service,"The Dockerfile shows a Flask application (`predict:app`) served via Gunicorn on port 9696, which is a classic web service deployment pattern for serving ML predictions via API.",Unknown
https://github.com/thedatadudech/machine-learning-zoomcamp/tree/midterm_project/midproject,E-commerce Recommendation Data Pipeline,Web Service,"The repository contains a Flask API deployment module (05-deployment/) with code for saving/loading models and deploying via Flask API, indicating a web service architecture for serving ML models.",Unknown
https://github.com/khalisulakbar/body-performance-prediction,Demographic Health ETL System,Web Service,"The repository contains a Flask API (predict.py) and a Streamlit frontend (frontend.py) that serve ML model predictions via HTTP endpoints. The Dockerfile shows the application is containerized and exposes port 9696 for the Flask API, with gunicorn serving the application. This is a classic web service deployment pattern for ML models.",Other
https://github.com/aletbm/MySolutions_MLZoomcamp2024_DataTalks.Club/tree/main/Estimation_Obesity_Levels_midterm_project,BMI Classification Data Warehouse,Unknown,"The repository contains only Jupyter notebooks and a README file with no code for deployment, orchestration, or serving. No API, workflow, or streaming components are present.",Unknown
https://github.com/jdanussi/ml-zoomcamp-2024-midterm-project,Potability Detection ML System,Web Service,"The repository contains a Flask-based prediction API (predict.py) and a Dockerfile that exposes port 9696 with gunicorn, indicating a web service deployment. The README explicitly states ""Local model deployment with Flask"" and ""Cloud model deployment with AWS Elastic Beanstalk"".",AWS
https://github.com/Romuald86github/happiness_prediction,Unknown,Unknown,No files fetched,Unknown
https://github.com/irenebustos/shelter_addoption_days_ML_prediction,Texas Shelter Stay Prediction Pipeline,Web Service,"The project uses a Dockerfile with gunicorn to serve a Flask/FastAPI application (predict:app) on port 9696, exposing an ML model for inference via API. This is a classic web service deployment pattern for serving machine learning predictions.",AWS
https://github.com/Tobai24/ECG-Arrhythmia-Classifier,ECG Signal Classification System,"Batch, Web Service","The repository contains both batch processing components (Prefect workflows for model training, monitoring with scheduled data collection) and web service components (Flask API for model serving, Streamlit dashboard for cloud deployment, Grafana dashboard for monitoring). The monitoring system uses dummy_metrics.py to simulate batch data collection every 10 seconds, while the deployment includes Flask and Streamlit for serving the model via web APIs.",Other
https://github.com/lillianphyo/BRPP_MLS.git,Myanmar Grain Price Monitoring Platform,Web Service,"The repository contains a Flask API (PredictionAPI/run.py) that serves ML model predictions via HTTP endpoints, along with Docker and docker-compose configurations for containerized deployment. The setup.py also defines console scripts for model training, indicating a web service architecture for serving predictions.",Other
https://github.com/dmytrovoytko/ml-churn-prediction,Customer Churn Prediction Platform,Web Service,"The repository contains a Flask application (app.py) and a Dockerfile that builds a containerized web service using Gunicorn to serve ML predictions on port 5555. The project includes model files and prediction endpoints, indicating it's a web service deployment for ML inference.",Other
https://github.com/vaishnavieieie/Alzheimer-classification,Disease Detection ML Pipeline,Web Service,"The repository contains Flask API (flask_api.py) and Streamlit UI (app.py) that serve ML models via web endpoints. The Dockerfile exposes ports 8501 (Streamlit) and 5000 (Flask) and runs both services, indicating a web service deployment for ML inference.",Other
https://github.com/ketut-garjita/stock-prediction,Stock Market Prediction ETL System,Web Service,"The repository contains a Flask app (app.py) that serves ML predictions via API endpoints, Dockerfile for containerization, and Terraform configuration for deploying the Flask service on AWS EC2. This is a web service deployment pattern, not batch or streaming.",AWS
https://github.com/Wali-Mohamed/DepressionRiskPredictor,Depression Risk Prediction Platform,Web Service,"The repository contains a Flask application (app.py) that exposes a REST API endpoint for depression risk prediction. The Dockerfile builds and runs this Flask app using Gunicorn on port 9696, and the README shows how to run it locally or via Docker. This is a classic web service deployment pattern for serving ML predictions via HTTP endpoints.",Other
https://github.com/maxim-eyengue/Heart-Disease-App,Heart Disease Analytics Pipeline,Web Service,"The repository contains a Flask web service (predict.py) that serves a machine learning model for heart disease prediction. The Dockerfile shows it uses Gunicorn to bind to port 9696 and run the predict:app module, which is a classic web service deployment pattern for ML models. There are no workflow orchestrators, message brokers, or streaming components present.",AWS
https://github.com/Maxkaizo/---_-ML-Zoomcamp-2024,INEGI Education Data ETL Platform,Web Service,The repository contains a Dockerfile that exposes port 9696 and uses waitress-serve to run a Python Flask/FastAPI application (predict:app). This is a classic web service deployment pattern for serving ML models via HTTP API endpoints. The code structure shows a predict.py file which is the entry point for the web service.,Unknown
https://github.com/TillMeineke/ML_Zoomcamp2024_hw/tree/main/fungiIncognita,Mushroom Data ETL Pipeline,Web Service,"The repository contains a Dockerfile that builds a container serving a REST API using gunicorn on port 9696, with predict.py implementing the API endpoint. The Makefile includes 'deploy' and 'test_deploy' targets that build and run the Docker container for serving the trained model as a REST API.",Other
https://github.com/taikuchou/ml-capstone,Vehicle Market Analytics Engine,Web Service,"The repository contains a Dockerfile that builds a containerized application using Streamlit to run a web interface (predict.py). The Dockerfile specifies ""CMD [""streamlit"", ""run"", ""predict.py""]"" which indicates this is a web service deployment for serving ML model predictions via a web interface. While Streamlit is mentioned in the README as a visualization tool, the actual code shows it's being used as a web service to deploy the ML model.",Unknown
https://github.com/VesnaPop-Dimitrijoska/ML-Zoomcamp-Capstone-Project/tree/main,Web Traffic Forecasting Pipeline,Web Service,"The repository contains a Flask API (forecast.py) for serving time series forecasting models, with a Dockerfile for containerization. This is a web service deployment pattern where ML models are exposed via REST API endpoints.",Unknown
https://github.com/hwting1/Machine-Learning-Zoomcamp-Capstone-Project,Employee Attrition Analytics Pipeline,Web Service,"The repository contains a Streamlit application (predict.py) served via Docker container with port 8501 exposed. The Dockerfile uses ""CMD [""streamlit"", ""run"", ""predict.py""]"" to launch the web service. This is a model inference service, not a streaming or batch system.",Other
https://github.com/Romuald86github/loan-prediction-ml-project,Unknown,Unknown,No files fetched,Unknown
https://github.com/LaboraTORIbio/breast_cancer_classifier,Breast Cancer Image Analytics Pipeline,Web Service,"The repository contains a Dockerfile and lambda_function.py that deploy a TensorFlow Lite model to AWS Lambda via API Gateway, serving ML inference as a web service. The Dockerfile uses AWS Lambda Python runtime and includes model files for serving predictions.",AWS
https://github.com/aletbm/MySolutions_MLZoomcamp2024_DataTalks.Club/tree/main/Blood_Cell_Cancer_Prediction_Capstone_1,Error,Error,'Medical Imaging ML Pipeline',Error
https://github.com/tomojpin1234/machine-learning-zoomcamp-2024-capstone-1,Social Media Engagement Analytics,Web Service,"The repository contains a Flask API (predict.py) that serves ML model predictions via HTTP endpoints, and is containerized with Docker for deployment. The Makefile targets 'server' and 'run_container' confirm this is a web service deployment pattern.",Other
https://github.com/irenebustos/hotel_cancellations_prediction_model,Hotel Booking Cancellation Analytics Pipeline,Web Service,"The repository contains Dockerfiles and Flask/FastAPI code for serving ML models via API endpoints. The legacy_flask/Dockerfile uses Gunicorn to run a Flask app on port 9696, and the main Dockerfile is configured for AWS Lambda but still serves as a web service endpoint. No streaming components (Kafka, Flink) or batch orchestration (Airflow, dbt) are present.",AWS
https://github.com/bizzaccelerator/classification_of_consumer_behaviour.git,Targeted Marketing Prediction System,Web Service,"The Dockerfile exposes port 9696 and runs waitress-serve with predict:app, indicating a Flask API serving ML predictions. The predict.py file loads a Random Forest model and provides an endpoint for classification, which is characteristic of a web service deployment pattern.",Unknown
https://github.com/julrichkieffer/portfolio-data-science/tree/ML-Zoomcamp/capstone-1/04%20vehicle%20loan%20default,Unknown,Unknown,No files fetched,Unknown
https://github.com/Icepeak01/ML-ZOOCAMP-PROJECT-1,Pneumonia Detection ML Model Pipeline,Web Service,"The repository contains a Flask application (app.py) with a Dockerfile for containerization, serving a CNN model for pneumonia detection via API endpoints. This is a classic web service deployment pattern using Flask + Docker + Gunicorn.",Other
https://github.com/f-kuzey-edes-huyal/stock_price_prediction,Deep Learning Stock Analytics,Web Service,"The repository contains a FastAPI application (main.py) and a Dockerfile that exposes port 8000 and runs uvicorn to serve the FastAPI app. The project includes trained ML models and scalers in the outputs directory, indicating it serves ML predictions via API endpoints.",Other
https://github.com/soumikghosal/Capstone-Project-1,Patient Risk Assessment ETL,Web Service,"The repository contains Dockerfiles for both Lambda and Flask web service deployments. The Dockerfile_2 specifically shows a Flask app (predict.py) exposed on port 9696 using waitress-serve, which is a web service deployment pattern. The presence of predict.py (Flask app) and lambda_function.py confirms this is a web service for serving ML model predictions.",AWS
https://github.com/ailiita/Capstone1,Environmental Flood Prediction System,Web Service,"The repository contains a Flask application (predict.py) that serves a machine learning model via a REST API, using waitress-serve to expose it on port 8686. The Dockerfile builds and runs this Flask service, which is characteristic of a Web Service deployment pattern.",Other
https://github.com/marvik/ml_zoomcamp_capstone_1,E-commerce Session Prediction System,Web Service,"The repository contains a Dockerfile that exposes port 9696 and runs a gunicorn server to serve a Python application (predict.py). The README explicitly states ""Local Model Deployment with Docker"" and ""Cloud Model Deployment with Google Cloud Run"", confirming this is a web service deployment for ML model serving.",GCP
https://github.com/nfescamillas/Power_System_Fault_Prediction,Power System Fault Classification Platform,Web Service,"The repository contains Flask application code (predict.py) and AWS Lambda function code (lambda_function.py) that serve ML models via API endpoints. The project uses Docker to containerize these web services for both local and cloud deployment, with gunicorn as the WSGI server. This is a classic ML model serving pattern via web APIs, not batch ETL or streaming.",AWS
https://github.com/KatePril/pneumonia-prediction,Chest X-Ray Analytics Pipeline,Web Service,"The Dockerfile is configured to run a Lambda function (lambda_function.py) that serves a pneumonia prediction model via AWS Lambda, which is a serverless web service for model inference. The presence of keras_image_helper and tflite_runtime indicates this is an ML model serving API.",AWS
https://github.com/mar1-k/chess_elo_prediction,Chess Metrics ETL System,Web Service,"The project serves ML models via FastAPI endpoints (predict_api) and provides a Streamlit frontend for user interaction. Both components are containerized and deployed as web services on Google Cloud Run, with the API providing ML inference endpoints and Streamlit serving as the web interface.",GCP
https://github.com/maxim-eyengue/Depression-Mood-Tracker,Depression Survey Analytics Platform,Web Service,"The repository contains a Flask-based web service (predict.py) that exposes a REST API endpoint for depression mood prediction. The Dockerfile shows it's designed to run as a web service using gunicorn on port 9696, with a predict.py file that serves the model. This is a classic web service deployment pattern for ML models.",Unknown
https://github.com/timmy-cde/ml-zoomcamp-temp-prediction/,Manila Weather Prediction Pipeline,Web Service,"The repository contains a Dockerfile that builds a containerized web service using Gunicorn to serve a Python application on port 9696. The ENTRYPOINT runs a gunicorn server that binds to 0.0.0.0:9696 and serves the predict:app module, which is a typical pattern for deploying ML models as REST APIs. The predict.py file (referenced in the Dockerfile) would contain the Flask/FastAPI application for serving predictions.",Other
https://github.com/hypertoast/mlzoomcamp2024-capstone1-wine,Wine Quality Prediction System,Web Service,"The repository contains a Flask application (predict.py) with a Dockerfile that builds and runs the Flask app on port 9696. The code shows a REST API endpoint for wine quality prediction, which is characteristic of a web service deployment pattern.",Other
https://github.com/pgdemiranda/ml_capstone2024/tree/main,FIPE Table Vehicle Pricing ETL,Web Service,The repository contains a FastAPI application (predict.py) with a Dockerfile that exposes port 8000 and runs uvicorn to serve the API. The Dockerfile shows the application is containerized and configured to run as a web service using FastAPI for ML model inference.,Other
https://github.com/yatesmac/car_price_prediction,Car Price Prediction Pipeline,Web Service,"The repository contains a Flask web application (predict.py) that serves ML models via API endpoints, exposed on port 9696. The Dockerfile shows it's containerized with Gunicorn as the WSGI server, indicating it's deployed as a web service for serving predictions.",Other
https://github.com/Kiprotich2019/Credit-Default-Project,Credit Default Prediction Pipeline,Web Service,"The project uses Flask to serve ML predictions via API (predict.py) and includes Docker configuration for containerized deployment. The Dockerfile exposes port 9696 and runs predict.py as the command, indicating a web service deployment pattern.",Other
https://github.com/Bruce2Cluny191/Industrial-Equipment-Failure-Prediction,Industrial Equipment Failure Prediction Pipeline,Web Service,The repository contains a Flask application (predict.py) that serves ML models via a REST API endpoint (/predict). The Dockerfile shows it's containerized to run this Flask service with gunicorn on port 9696. The testing script sends POST requests to this endpoint for predictions. This is clearly a web service deployment pattern for ML model serving.,AWS
https://github.com/AnaBelenBarbero/detect-prompt-injection,Hugging Face Model Training Pipeline,Web Service,"The repository contains a FastAPI application (src/predict.py) that serves ML model predictions via REST API endpoints. It includes Docker configurations for containerizing the API service and uses uvicorn to run the FastAPI server. The project also includes a Streamlit frontend for calling the API, which is a visualization layer, not streaming processing.",GCP
https://github.com/SapientSapiens/capstone1project-2025-mlz,TensorFlow Lite Bird Classifier ETL,Web Service,"The repository contains a Dockerfile configured to build a Lambda function (AWS Lambda) that serves a machine learning model via an API endpoint. The Dockerfile uses the AWS Lambda Python runtime and specifies a handler function (lambda_function.lambda_handler), which is the standard pattern for deploying ML models as serverless web services. There are no workflow orchestrators (Airflow, Prefect), streaming components (Kafka, Flink), or batch processing indicators present.",AWS
https://github.com/kostas696/ml-zoomcamp/tree/main/capstone_1,Air Quality Prediction Pipeline,Web Service,"The project is deployed as a web service using FastAPI and Uvicorn, with a Docker container exposing port 8000 and Kubernetes deployment configurations. The main service endpoint is defined in src/predict.py and serves ML model predictions via HTTP API.",Other
https://github.com/JorgeSandon/ML-ZoomCamp-Cohorts-2024/tree/main/Capstone%201,Kubernetes ML Model Serving,Web Service,"The repository contains a Capstone 1 project with a Dockerfile and Flask API code (app.py) that serves ML models via web endpoints, indicating a web service deployment pattern.",Unknown
https://github.com/dieegogutierrez/rock-paper-scissors-model,CNN Image Classifier ETL Pipeline,Web Service,"The repository contains a Dockerfile configured for AWS Lambda with a lambda_function.py that serves a TensorFlow Lite model for image classification via API Gateway. This is a serverless web service deployment pattern for ML inference, not batch or streaming.",AWS
https://github.com/Ann-M-R/Bike-sharing,Weather-Driven Bike Demand Model,Web Service,"The repository contains a Flask API (predict.py) that serves an XGBoost model for real-time predictions, with Docker containerization and deployment instructions for AWS Elastic Beanstalk. The application exposes an endpoint at http://localhost:9696/predict for serving predictions.",AWS
https://github.com/RuiFSP/mlzoomcamp2024-final-project,Premier League Match Prediction Pipeline,Web Service,"The repository contains a Flask application (scripts/predict.py) that serves ML predictions via API endpoints. The Dockerfile exposes port 9696 and uses Gunicorn to run the Flask app, indicating a web service deployment pattern. There are no workflow orchestrators, streaming components, or batch processing code present.",Other
https://github.com/soumikghosal/Capstone-Project-2/tree/master,Diabetes Risk Prediction Pipeline,Web Service,"The repository contains a Flask application (predict.py) that serves ML model predictions via API endpoints, along with Docker configurations for containerized deployment. The code includes lambda_function.py for AWS Lambda deployment, indicating a web service architecture for serving ML models.",AWS
https://github.com/juangrau/ML-Capstone-Project-2,Hospital Length of Stay Prediction,Web Service,"The repository contains a Flask application (predict.py) that serves ML predictions via HTTP endpoints, and is containerized using Docker. The serverless/Dockerfile shows a Lambda function for AWS serverless deployment, but the primary deployment method is a web service using Flask/Gunicorn.",AWS
https://github.com/sg-56/PCOS_Detection,PCOS Prediction Analytics Pipeline,Web Service,"The repository contains a FastAPI backend server (server.py) and Streamlit frontend (app.py) deployed via Docker containers. The FastAPI serves ML model predictions via HTTP endpoints (/predict), and Streamlit provides a web interface that consumes these endpoints. This is a classic web service deployment pattern for ML models.",Other
https://github.com/jelambrar96-datatalks/house-price-predictor,House Price Prediction Pipeline,"Batch, Web Service",The repository contains both batch training components (MLflow training pipeline with Docker-based training service) and web service components (Flask API for serving predictions). The training service runs as batch jobs while the Flask app provides a web service API for house price predictions.,Other
https://github.com/ketut-garjita/E-Commerce-Engagement,E-Commerce Content Analysis ETL,Web Service,"The repository contains a Streamlit app (app.py) that serves ML predictions via a web interface, and uses TensorFlow Serving for model serving. Both are web service patterns - the model is deployed to accept HTTP requests for real-time predictions, not batch processing or streaming data pipelines.",AWS
https://github.com/tsila-andriantsoa/Body_performance_classification.git,Body Performance Analytics Pipeline,Web Service,"The repository contains a Dockerfile that builds a Flask application (predict.py) and exposes port 5000, using waitress to serve the Flask app. This indicates a web service deployment pattern where the model is served via a REST API.",Other
https://github.com/Naga-Manohar-Y/Classifying_Chessmen/tree/main,VGG19 Chess Model Deployment,"Batch, Web Service","The repository contains both batch processing components (Jupyter notebooks for EDA and model training, Python scripts for training) and web service components (Flask API for model serving, Docker containers for deployment, AWS Lambda functions). The batch components handle data analysis and model training, while the web service components provide API endpoints for model inference.",AWS
https://github.com/Kamoliddin-Nabijonov/Brain-Tumor-Classification,Brain Tumor Image Classification Pipeline,Web Service,"The repository contains a Flask application (app.py) that serves a brain tumor classification model via API endpoints, with a Dockerfile exposing port 9696 and using gunicorn for production deployment. This is a classic web service architecture for ML model serving.",Other
https://github.com/kabsmeiou/catloaf,Cat Image Classification Pipeline,Web Service,"The repository contains a FastAPI application (predict.py) served via Docker container, with uvicorn as the ASGI server. The Dockerfile exposes port 8000 and runs ""uvicorn predict:app"", indicating a web service deployment for serving ML model predictions.",Other
https://github.com/nilarte/ml-zoomcamp-capstone-2-2024,Transfer Learning Face Analytics,Web Service,"The repository contains a Flask application (app.py) that serves ML model predictions via API endpoints, along with a Dockerfile for containerization. The model is loaded and used for inference on image URLs, which is characteristic of a web service deployment pattern.",Other
https://github.com/Tobai24/Brain_tumor_classifier,Brain Tumor MRI Analytics Pipeline,Web Service,"The repository contains two FastAPI applications (predict.py) and a Streamlit app (app.py) that serve ML model predictions via web interfaces. Both are containerized with Docker and expose HTTP endpoints for inference, which is characteristic of web service deployment patterns.",Other
https://github.com/ChristopherHKroll/HR-Analytics-Employee-Attrition-Prediction,HR Analytics Employee Attrition Pipeline,Web Service,"The repository contains a Flask API (predict_final_rf_model.py) and Dockerfile for containerizing the service. The code shows a REST API endpoint for making predictions on employee attrition, which is a classic web service deployment pattern for ML models.",Unknown
https://github.com/sindhu28ss/grapevine-image-classification,Grapevine Leaf Species Classification,Web Service,"The repository contains a Flask application (predict.py) that serves a deep learning model for image classification via API endpoints. The Dockerfile exposes port 9696 and runs the Flask app, indicating this is a web service deployment for ML inference.",Other
https://github.com/hugi-codes/Airline-Passenger-Satisfaction,Flight Satisfaction Machine Learning Pipeline,Web Service,The repository contains Flask applications (predict.py) served via Docker containers and a Streamlit app (app.py) for ML inference. Both are web services - Flask for API-based predictions and Streamlit for interactive model exploration. No batch workflows or streaming components are present.,Other
https://github.com/aashalabi/mlzoom_capstone2,Malicious URL Detection Service,Web Service,"The repository contains a Flask API (app.py) served via Docker and deployed as an AWS Lambda container function. The code exposes a REST endpoint for phishing website prediction, with Dockerfiles configured for both local web service deployment and AWS Lambda container deployment.",AWS
https://github.com/nevinpolat/dataflix,Movie Success Prediction Pipeline,Web Service,"The repository contains a Dockerfile that builds a containerized application exposing port 8050 and runs a Python app using `python app.py`. The Dockerfile installs conda and runs a command that suggests this is a web service (likely a Dash/Streamlit/Flask app). There are no workflow orchestrators, message brokers, or streaming components visible in the provided files.",Other
https://github.com/MortalWombat-repo/Fetal-Health-Classification,Cardiotocogram Data Classification System,Web Service,"The repository contains a Flask application (predict.py) that serves ML model predictions via API endpoints, exposed on port 9696 and run with Gunicorn. The Dockerfile shows this is containerized for web service deployment. While there are preprocessing notebooks, the primary deployment mechanism is the Flask web service for serving predictions.",Other
https://github.com/aletbm/MySolutions_MLZoomcamp2024_DataTalks.Club/tree/main/NLP_with_Disaster_Tweets_Capstone_2,Error,Error,'Machine Learning Tweet Sentiment Analytics',Error
https://github.com/Andrianarimanana/Aretim-po_Heart_Disease_Prediction,Heart Disease Risk Analytics Pipeline,Web Service,"The repository contains a Flask application (predict.py) with a Dockerfile that builds a containerized web service using Gunicorn to serve the ML model via HTTP API on port 9696. The code shows a Flask endpoint that accepts POST requests with patient data and returns predictions, which is characteristic of a web service deployment pattern.",Other
https://github.com/marvik/ml_zoomcamp_capstone_2,Airbnb Listing Price Prediction Model,Web Service,"The repository contains a Flask-based prediction service (predict.py) with a Dockerfile exposing port 9696 and using gunicorn to serve the model. This is a classic web service deployment pattern for ML models, not batch or streaming.",GCP
https://github.com/austinnoah92/Capstone_2,Loan Approval ML Analytics,Web Service,"The repository contains a Dockerfile that exposes port 9990 and runs a Flask API via Gunicorn (gunicorn --bind=0.0.0.0:9990 predict:app), indicating a web service deployment for serving ML model predictions. The presence of predict.py and best_model.pkl further supports this as a model-serving API.",Other
https://github.com/SapientSapiens/capstone2project-2025-mlz,Crop Production Forecasting Warehouse,Web Service,"The repository contains a Dockerfile that exposes port 9696 and runs a gunicorn server to serve a Flask application (predict:app). The code includes model files (model_final.bin, dict_vectorizer.bin, minmax_scaler.bin) and a predict.py file, indicating this is a machine learning model serving application via REST API.",Unknown
https://github.com/F-U-Njoku/loan-default-prediction/tree/main,Loan Default Prediction System,Web Service,"The repository contains a Dockerfile that exposes port 8501 and runs a Streamlit application (app.py), which is a web service for serving ML model predictions via a web interface.",Other
https://github.com/mar1-k/chess_opening_classifier,Chess Opening Classification Pipeline,Web Service,"The repository contains a FastAPI application (classify_opening_api/) that serves a machine learning model via REST API endpoints. The code includes a Dockerfile for containerization, requirements.txt with FastAPI dependencies, and Terraform configuration that deploys this as a Google Cloud Run service. The API endpoint at https://chess-opening-classification-api-akkxliqoya-uc.a.run.app/classify confirms this is a web service deployment for ML inference.",GCP
https://github.com/taikuchou/machine-learning-zoomcamp/tree/main/midterm-project,Health Metrics ML Classification System,Web Service,"The repository contains a Dockerfile that builds a Flask application (predict.py) and runs it using Gunicorn on port 9696, which is a typical web service deployment pattern for serving ML models via API.",Other
https://github.com/ManonRichards/ML-Zoomcamp-2024/tree/main/Midterm_Project,Churn Detection Analytics for Banking,Web Service,"The repository contains a Dockerfile that exposes port 1911 and uses gunicorn to serve a Python application (midterm_project_predict:app), indicating a web service deployment for ML model inference. The Dockerfile shows the application is containerized and runs as a web service.",Unknown
https://github.com/Avangarde2225/ml-zoomcamp/tree/main/midterm_project,Unknown,Unknown,No files fetched,Unknown
https://github.com/tomojpin1234/machine-learning-zoomcamp-2024-midterm,House Price Prediction Data Warehouse,Web Service,"The repository contains a Flask application (predict.py) that serves ML models via API endpoints, with Docker support for containerized deployment. The Makefile targets 'server' and 'run_container' confirm this is designed for web service deployment.",Other
https://github.com/Eyvaz27/Deep-Voice-Deep-Fake-Voice-Recognition,AI Voice Recognition ETL System,Web Service,"The repository contains a Dockerfile that builds a Flask application and runs it with Gunicorn on port 9696, serving ML models via API. The code includes server.py for the web service and client.py for testing the API endpoint.",Other
https://github.com/bankymondial/Predicting-Gym-Class-Attendance,Gym Class Attendance Prediction Pipeline,Web Service,"The repository contains a Flask application (`predict:app`) served via Waitress web server in a Docker container, exposing a REST API endpoint at `/predict` on port 5454. The Dockerfile and configuration files show this is a web service deployment pattern for serving ML model predictions.",Other
https://github.com/RuiFSP/mlzoomcamp2024-midterm-project,Premier League Match Prediction Pipeline,Web Service,"The repository contains a Dockerfile that uses Gunicorn to serve a Flask application (predict:app) on port 9696, indicating a web service deployment for ML model inference. The predict.py file serves as the API endpoint for the football match prediction model.",Other
https://github.com/KipyegonH/Credit_Default_Project/tree/main,Credit Default ETL Pipeline,Web Service,"The project serves ML predictions via a Flask API (predict.py) and includes a Dockerfile exposing port 9696, indicating a web service deployment for serving the XGBoost model.",Other
https://github.com/ju-arroyom/midterm_project_ml_zoomcamp,Housing Market Binary Classification System,Web Service,"The repository contains a Dockerfile that builds a Flask application (predict.py) served via Gunicorn on port 8787. The Dockerfile shows this is a web service deployment with a WSGI server, not batch or streaming processing.",Other
https://github.com/viviensiu/heart-failure-prediction,Heart Disease Risk Analytics Pipeline,Web Service,"The repository contains a Dockerfile that exposes port 9696 and uses gunicorn to run a Flask application (predict_flask:app), indicating it's deployed as a web service for heart disease prediction. The code includes predict_flask.py which creates a Flask API endpoint for predictions.",Other
