project_url,project_title
https://github.com/rizdiaprilian/MLOps_Zoomcamp/tree/master/UK_house_price,UK House Price Forecasting
https://github.com/VenkatArchitect/final,Flower Classification Solution
https://github.com/MarcosMJD/mlops-chicago-taxi,Chicago Taxi Duration Prediction
https://github.com/vykuang/TO-bikeshare-membership,Bike Rider Classification
https://github.com/tmikolajczyk/mlops-zoomcamp-project,Flight Price Prediction
https://github.com/dheerajkarra/MLOps_Zoomcamp/tree/main/Project,MLOps Pipeline Exploration
https://github.com/IanVlasov/mlops_pet_project,MLOps for Taxi Fare
https://github.com/vdevilliers/mlops-zoomcamp,Oil Price Forecasting
https://github.com/Purity-E/project_mlopszoomcamp,Fake News Detector
https://github.com/amitkml/mlops-HomeRentProcessor,"MLOps Mastery
Rent"
https://github.com/zioalex/mlops-capstone-project,Russian Economic Influence Forecast
https://github.com/allront/mlops_zoomcamp,Bank Campaign Prediction
https://github.com/heisguyy/mlops-capstone,Home Value Prediction
https://github.com/KeiranJOC/bikeshare-ride-duration-prediction-service,Bikeshare Ride Prediction
https://github.com/xydo1990/mlops_zoomcamp_homework,Minifigure Classification Solution
https://github.com/ovokpus/Income-Prediction-Pipeline,Predicting Census Incomes
https://github.com/Nakulbajaj101/mlops-zoomcamp-final-project,Bikeshare Rental Insights
https://github.com/shivkurtarkar/chat-moderation,SafeChat: Real-time
https://github.com/OlubiyiMosope/mlops-zoomcamp-project,Abalone Age Prediction
https://github.com/varunkuntal/Crypto-prediction,Daily Crypto Forecast
https://github.com/BhuiyanMH/bixi-ride-duration-prediction,Bixi Ride Prediction
https://github.com/dr563105/mlops-project-grocery-sales,Grocery Sales Prediction
https://github.com/AntonisCSt/Mlops_project_semicon/tree/main,Unknown
https://github.com/emoloic/house-rent-prediction,Smart Rent AI
https://github.com/camilo-cf/mlops_car_sales,Auto Loan Targeting
https://github.com/IremErturk/dtc-mlops-capstone-project,PoemGen AI API
https://github.com/eeeds/employees-attrition-mlops,Attrition Prediction
https://github.com/lemminkainen94/mlops-project,Target Sentiment Analysis
https://github.com/bryskulov/mlops-house-prices,Automated House Price Prediction
https://github.com/OLAMIDE100/Capstone-Project-Mlops-ZoomCamp,Home Price Prediction
https://github.com/npogeant/flight-delay,Flight Delay Prediction
https://github.com/vermadev54/MlopsZoomcampCourceProject,Reducing Credit Card Attr
https://github.com/HoracioSoldman/mlops-project,Flight Delay Prediction
https://github.com/andrecpc/mlops-zoomcamp-project,Veggie Classification System
https://github.com/Vulon/pet_image_detection,Feline Canine Segmentation
https://github.com/mharty3/energy_data_capstone/blob/master/readme.md,Unknown
https://github.com/Chinemelu4/mlops-zoomcamp-project.git,Airbnb Pricing Replication
https://github.com/liartem/mlops-zoomcamp/tree/main/final_project,Car Buying Prediction
https://github.com/deen360/mlops-project,Paris House Cost Estimator
https://github.com/Peco602/maternal-health-risk,Maternal Risk Prediction Pipeline
https://github.com/jralduaveuthey/mlops-covid,COVID Predictions System
https://github.com/Chrisroj/mlops-final-project,Telco Churn Prediction
https://github.com/bijay-05/MLOPs-zoomcamp-capstone,NYC Fare Prediction
https://github.com/ibombonato/mlops-showcase,Cloud-based MLOps
https://github.com/razorcd/mlops-training/tree/main/capstone-project,Automated ML Pipeline
https://github.com/prashant-py-debug/mlops-project,ML System Orchestration
https://github.com/yusyel/mlops-project,CHD Risk Prediction
https://github.com/Ashish110110/MLOps/tree/main/Project,Wine Quality Prediction
https://github.com/hakymulla/Diabetes-ML-ps,Diabetes Prediction Project
https://github.com/CodeProcessor/MLOps-Project-1,Pizza Prediction Model
https://github.com/yalcinerbasi/mlOps,Unknown
https://github.com/Qfl3x/mlops-zoomcamp-project,Churn Prediction AI
https://github.com/yalcinerbasi/mlops-zoomcamp,Property Hazard Prediction
https://github.com/mmgxa/MLZ_P,MLOps for Imbalanced
https://github.com/instabaines/MLOps/tree/project/Project,Unknown
