project_url,project_title,Deployment Type,Reason,Cloud
https://github.com/danannisar/track_popularity_reg,Unknown,Unknown,Unknown,Unknown
https://github.com/lipinor/co2_emission,CO2 Emission Prediction,Unknown,Unknown,Unknown
https://github.com/angel-devicente/midterm-mlzoomcamp,Badminton Match Prediction,Web Service,bentoml,AWS
https://github.com/moizali-dev/MusicClassificationModel,Genre Prediction Model,Web Service,gunicorn,GCP
https://github.com/TMahatoky/Midterm_project-Zoomcamp-,Detecting Fake Job Post,Web Service,gunicorn,Unknown
https://github.com/MemoonaTahira/Traffic_Violation_Classification,Traffic Violation Classification,Web Service,bentoml,Unknown
https://github.com/Dmitrovich-Ivan/course-zoomcamp-homework/tree/main/midterm-project,Streamlined Insurance Pricing,Web Service,bentoml,Unknown
https://github.com/alex-fedorenk0/ml-zoomcamp/tree/main/midterm-project,Student Performance Prediction,Web Service,bentoml,Unknown
https://github.com/yadwink/Machine-Learning/tree/main/Mid-Term%20Project,Unknown,Web Service,flask,AWS
https://github.com/Nakulbajaj101/mlbookzoomcamp-midterm-stroke-prediction,Stroke Risk Prediction Service,Web Service,bentoml,AWS
https://github.com/Avisprof/ML_Zoomcamp_Midterm_Project,Sales Forecasting Model,Web Service,flask,Unknown
https://github.com/emma-carballal/mlzoomcamp-midterm-project,HeartCheck AI,Web Service,bentoml,AWS
https://github.com/mary435/cardiovascular_diseases_risk_model.git,Cardio Risk Prediction,Web Service,bentoml,AWS
https://github.com/EdidiongEsu/mlzoomcamp_learning/tree/main/projects/midterm_project,Churn Prediction Model,Web Service,web service,Unknown
https://github.com/katrinlaura73/MLZoomcamp/tree/main/MidtermProject,Obesity Prediction Model,Web Service,flask,Unknown
https://github.com/Sivapriyapj/HealthInsurance_ML.git,Unknown,Unknown,Unknown,Unknown
https://github.com/martinnnuez/MachineLearningZoomcampMidtermProject,Salary Prediction Model,Web Service,flask,Unknown
https://github.com/AlainDot/mlzc-mid,Heart Failure Prediction,Web Service,web service,Unknown
https://github.com/illyge/ml-zoomcamp-midterm-project,Twitter Disaster Prediction,Web Service,bentoml,AWS
https://github.com/AsMoh/MLZoompcamp-Midterm-Project.git,Cyber Attack Prediction,Web Service,bentoml,Unknown
https://github.com/antihaddock/ml_bookcamp_project,Alzheimer's Prediction Pipeline,Web Service,flask,AWS
https://github.com/Efradgalio/MLZoomcamp-2022-Summary/tree/main/Week-7%20midterm-project,Unknown,Unknown,Unknown,Unknown
https://github.com/xtbtds/Heart_Attack_Prediction_Service,Unknown,Unknown,Unknown,Unknown
https://github.com/gabrielorce/mlbookcamp-code/tree/master/course-zoomcamp/cohorts/2022/midterm_project,Unknown,Web Service,bentoml,AWS
https://github.com/idh71/ml-zoomcamp/tree/main/Midterm_project,Income Prediction Classification,Web Service,bentoml,Unknown
https://github.com/Rei-Moriaty/Disaster-Tweet-Classification,Real-Time Disaster Classification,Web Service,flask,Unknown
https://github.com/eeeds/ML-Camp/tree/master/08-midterm-project,Spotify Music Classification,Web Service,flask,Unknown
https://github.com/Chewye/zoomcamp,Unknown,Unknown,Unknown,Unknown
https://github.com/jxareas/Phone-Price-Prediction,Phone Price Prediction,Web Service,bentoml,Unknown
https://github.com/Tobi-Ade/Mobile-Price-Classification,Mobile Price Classification,Web Service,flask,Unknown
https://github.com/dimzachar/mlzoomcamp_projects/tree/master/00-midterm_project,Building Energy Analysis,Web Service,bentoml,AWS
https://github.com/kyokai/mlzoomcamp-midterm,Unknown,Unknown,Unknown,Unknown
https://github.com/FranciscoOrtizTena/ML_Zoomcamp/tree/main/8_week,Predicting Machine Failure,Web Service,bentoml,AWS
https://github.com/arebimohammed/Adult-Cencus-End-to-End-Machine-Learning-Project,Income Prediction AI,Web Service,bentoml,Azure
https://github.com/Peco602/very-simple-malware-detector,PE Malware Detector,Web Service,flask,Unknown
https://github.com/JavierMoraga1/midterm_project,NYC Taxi Trip Duration,Web Service,gunicorn,AWS
https://github.com/KeiranJOC/heart-attack-prediction-service,Heart Attack Prediction Model,Unknown,Unknown,AWS
https://github.com/AaishaMuhammad/mlzoomcamp_midterm,Frog Toxicity Prediction,Web Service,bentoml,GCP
https://github.com/rahmatmamat1/machine-learning-zoomcamp/tree/main/08-mid-term-project,Click-to-Install Prediction,Web Service,fastapi,GCP
https://github.com/carrionalfredo/Spaceship-Titanic,Alternate Dimension Predictions,Web Service,flask,AWS
https://github.com/nhockcuncon77/MachineLearningDataClub,Data Club Meetups,Unknown,Unknown,Unknown
https://github.com/sotoblanco/BTC_Price_Prediction,Bitcoin Price Prediction,Web Service,bentoml,AWS
https://github.com/AfroGrit/zoomcamp/tree/module-capstone-1/ML/module-capstone-1,Unknown,Unknown,Unknown,Unknown
https://github.com/NashatAlli/stroke_prediction.git,Stroke Probability Estimator,Web Service,flask,Unknown
https://github.com/lucapug/midterm_shopping_intention,Online Shopping Conversion Prediction,Web Service,bentoml,Unknown
https://github.com/DmitryKarpuk/BeerBitterRegressor,Beer Bitterness Prediction,Web Service,flask,Unknown
https://github.com/drcoronel/mlzoomcamp_midterm2020,Wine Quality Classification,Web Service,bentoml,AWS
https://github.com/tahabinzafar/ML-Zoomcamp/tree/main/midterm_project,Unknown,Web Service,web service,Unknown
https://github.com/Andrej-Ilin/Midterm_projects_ZoomCamp,Phone Price Classification,Web Service,flask,Unknown
https://github.com/Emekadavid/bike-rentals,Bike Rental Prediction,Web Service,flask,Unknown
https://github.com/moro23/ml_price_prediction_project,ReCell Price Prediction,Web Service,bentoml,AWS
https://github.com/intelMT/ML-Engineering-Camp/tree/main/MidtermProject,Rent Price Prediction,Web Service,flask,Unknown
https://github.com/davidcolton/mlzoomcamp-midterm-project,Chicago Arrest Predictions,Web Service,flask,Unknown
https://github.com/ElenaNKn/ml-zoomcamp-solutions/tree/master/midterm_project_binary_classification,Udemy Popularity,Web Service,web service,GCP
https://github.com/SimonIlishaev/ml-zoomcamp-hw/tree/master/nlp_classic,Review Classification Done Right,Web Service,bentoml,Yandex Cloud
https://github.com/Ubinazhip/house_price,Almaty Flat Price,Web Service,flask,Unknown
https://github.com/sanjivch/student-performance-with-alcohol,Alcohol and Grades Analysis,Web Service,flask,Unknown
https://github.com/breedish/bWwyMDIy/tree/main/midterm,Asteroid Hazard Prediction,Web Service,flask,AWS
https://github.com/AZaretskaya/ml-zoomcamp-homeworks/tree/main/midterm_project,Efficient Building Heating,Web Service,flask,Unknown
https://github.com/nirmadevi7/zoomcamp_homework/tree/main/MIDTERM_PROJECT,Safe Drinking Water Analysis,Web Service,bentoml,AWS
https://github.com/adamorad/midtermproject/tree/main,Unknown,Web Service,bentoml,AWS
https://github.com/Vladimyr23/audiobook-recommender,Audio Book Recommender,Unknown,Unknown,Unknown
https://github.com/arwa267/Course_Zoomcamp_Homework/tree/main/Project,Unknown,Web Service,flask,Unknown
https://github.com/De1iad/ML-Zoomcamp-MidTerm,Insurance Cost Prediction,Web Service,bentoml,AWS
https://github.com/tankudo/ZoomCamb_2022_HomeWork/tree/main/MidTermProject,Fraud Prediction Algorithms,Web Service,flask,AWS
https://github.com/brut0/ml-zoomcamp/tree/main/project_midterm,Telco Churn Prediction,Web Service,flask,Unknown
https://github.com/jcdumlao14/Homework-ml-zoomcamp/tree/main/Midterm%20Project,Health Insurance Predictions,Web Service,flask,Unknown
https://github.com/nghenzi/midterm_project,Unknown,Unknown,Unknown,Unknown
https://github.com/harg74/ML_ZoomCamp_2022/tree/main/midterm_project,Car Price Prediction AI,Web Service,bentoml,AWS
